AMT_INCOME_TOTAL,DAYS_EMPLOYED,window,FLAG_OWN_REALTY,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_FAMILY_STATUS_Widow,Occupation_Drivers,Occupation_Low-skill Laborers,Occupation_Sales staff,Age,target
99000.0,365243,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,18.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,24.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,18.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,13.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,14.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,5.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,8.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
99000.0,365243,14.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
157500.0,3093,22.0,1,1.0,0.0,0.0,0.0,0.0,0.0,38,0
81000.0,365243,28.0,1,0.0,1.0,0.0,0.0,0.0,0.0,59,0
81000.0,365243,29.0,1,0.0,1.0,0.0,0.0,0.0,0.0,59,0
81000.0,365243,29.0,1,0.0,1.0,0.0,0.0,0.0,0.0,59,0
220500.0,993,9.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
220500.0,993,33.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
220500.0,993,9.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
220500.0,993,11.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
220500.0,993,9.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
220500.0,993,49.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
220500.0,993,9.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
234000.0,1481,27.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,27.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,27.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,8.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,20.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,27.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,27.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,27.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,27.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
234000.0,1481,52.0,1,0.0,0.0,0.0,0.0,0.0,1.0,29,0
450000.0,3093,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
450000.0,3093,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,55,0
157500.0,365243,18.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
180000.0,2942,57.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,38.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,48.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,52.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,49.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2942,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,46,0
180000.0,2758,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
180000.0,2758,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
180000.0,2758,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
180000.0,2758,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
157500.0,365243,22.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,7.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,22.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,19.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,22.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,22.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,7.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,7.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,22.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,365243,14.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
180000.0,3246,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,3246,19.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,3246,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,3246,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,3246,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,3246,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,3246,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
247500.0,1815,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,46,0
247500.0,1815,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,46,0
247500.0,1815,26.0,0,1.0,0.0,0.0,0.0,0.0,0.0,46,0
247500.0,1815,9.0,0,1.0,0.0,0.0,0.0,0.0,0.0,46,0
202500.0,1785,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,35,0
202500.0,1785,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,35,0
310500.0,3093,22.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30,0
310500.0,3093,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30,0
310500.0,3093,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30,0
112500.0,2454,24.0,1,0.0,0.0,0.0,0.0,0.0,1.0,36,0
112500.0,2454,45.0,1,0.0,0.0,0.0,0.0,0.0,1.0,36,0
112500.0,2454,4.0,1,0.0,0.0,0.0,0.0,0.0,1.0,36,0
112500.0,2454,4.0,1,0.0,0.0,0.0,0.0,0.0,1.0,36,0
148500.0,2027,19.0,1,1.0,0.0,0.0,1.0,0.0,0.0,35,0
148500.0,2027,19.0,1,1.0,0.0,0.0,1.0,0.0,0.0,35,0
148500.0,2027,42.0,1,1.0,0.0,0.0,1.0,0.0,0.0,35,0
148500.0,2027,14.0,1,1.0,0.0,0.0,1.0,0.0,0.0,35,0
148500.0,2027,19.0,1,1.0,0.0,0.0,1.0,0.0,0.0,35,0
148500.0,2027,19.0,1,1.0,0.0,0.0,1.0,0.0,0.0,35,0
56250.0,365243,45.0,1,0.0,1.0,0.0,0.0,0.0,0.0,59,0
351000.0,293,48.0,1,1.0,0.0,0.0,0.0,0.0,0.0,51,0
135000.0,3580,16.0,1,0.0,0.0,1.0,0.0,0.0,1.0,51,0
135000.0,1724,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
270000.0,3611,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,49,0
270000.0,3611,12.0,0,1.0,0.0,0.0,0.0,0.0,0.0,49,0
173250.0,2362,26.0,1,1.0,0.0,0.0,1.0,0.0,0.0,44,0
173250.0,2362,33.0,1,1.0,0.0,0.0,1.0,0.0,0.0,44,0
173250.0,2362,18.0,1,1.0,0.0,0.0,1.0,0.0,0.0,44,0
180000.0,3062,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
180000.0,3062,27.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
180000.0,3062,38.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
180000.0,3062,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
180000.0,3062,27.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
166500.0,5467,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,1
166500.0,5467,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
166500.0,5467,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
144000.0,4097,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0
144000.0,4097,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0
144000.0,4097,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0
144000.0,4097,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0
337500.0,4097,21.0,1,1.0,0.0,0.0,0.0,0.0,0.0,31,0
112500.0,232,21.0,1,1.0,0.0,0.0,0.0,0.0,0.0,38,0
112500.0,232,27.0,1,1.0,0.0,0.0,0.0,0.0,0.0,38,0
112500.0,232,20.0,1,1.0,0.0,0.0,0.0,0.0,0.0,38,0
112500.0,232,21.0,1,1.0,0.0,0.0,0.0,0.0,0.0,38,0
225000.0,5406,41.0,0,1.0,0.0,0.0,1.0,0.0,0.0,43,0
247500.0,2545,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,0
247500.0,2545,50.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,0
247500.0,2545,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,0
247500.0,2545,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,0
247500.0,2545,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,0
247500.0,2545,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,0
247500.0,2545,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,0
112500.0,3062,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
450000.0,110,10.0,0,1.0,0.0,0.0,0.0,0.0,0.0,34,0
450000.0,110,42.0,0,1.0,0.0,0.0,0.0,0.0,0.0,34,0
225000.0,2728,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,36,0
225000.0,2728,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,36,0
225000.0,2728,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,36,0
90000.0,2881,23.0,1,1.0,0.0,0.0,0.0,0.0,1.0,52,0
90000.0,2881,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,52,0
90000.0,2881,24.0,1,1.0,0.0,0.0,0.0,0.0,1.0,52,0
90000.0,2881,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,52,0
135000.0,475,27.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
157500.0,5345,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
157500.0,5345,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
157500.0,5345,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
157500.0,5345,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
157500.0,5345,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
450000.0,1905,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,1905,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
112500.0,110,19.0,0,0.0,0.0,0.0,0.0,0.0,1.0,30,0
112500.0,110,19.0,0,0.0,0.0,0.0,0.0,0.0,1.0,30,0
112500.0,110,22.0,0,0.0,0.0,0.0,0.0,0.0,1.0,30,0
112500.0,110,10.0,0,0.0,0.0,0.0,0.0,0.0,1.0,30,0
292500.0,566,15.0,1,1.0,0.0,0.0,1.0,0.0,0.0,42,0
292500.0,566,15.0,1,1.0,0.0,0.0,1.0,0.0,0.0,42,0
292500.0,566,15.0,1,1.0,0.0,0.0,1.0,0.0,0.0,42,0
292500.0,566,15.0,1,1.0,0.0,0.0,1.0,0.0,0.0,42,0
292500.0,566,15.0,1,1.0,0.0,0.0,1.0,0.0,0.0,42,0
121500.0,536,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,53,0
121500.0,536,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,53,0
135000.0,293,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
135000.0,293,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
135000.0,293,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
135000.0,293,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
135000.0,413,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,36,0
135000.0,413,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,36,0
135000.0,413,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,36,0
135000.0,413,26.0,1,1.0,0.0,0.0,0.0,0.0,0.0,36,0
198000.0,140,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
198000.0,140,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
198000.0,140,24.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
198000.0,140,16.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
198000.0,140,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
198000.0,140,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
198000.0,140,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
450000.0,5498,11.0,1,1.0,0.0,0.0,1.0,0.0,0.0,46,0
189000.0,365243,8.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
189000.0,365243,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
189000.0,365243,13.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
189000.0,365243,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
171000.0,3853,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
171000.0,3853,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
171000.0,3853,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
171000.0,3853,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
135000.0,5467,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
135000.0,5467,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
135000.0,5467,60.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
135000.0,5467,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
135000.0,5467,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
112500.0,505,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
112500.0,505,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
112500.0,505,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
112500.0,505,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
112500.0,505,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
112500.0,505,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
112500.0,505,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,2423,55.0,1,1.0,0.0,0.0,1.0,0.0,0.0,57,0
157500.0,2423,32.0,1,1.0,0.0,0.0,1.0,0.0,0.0,57,0
157500.0,2423,21.0,1,1.0,0.0,0.0,1.0,0.0,0.0,57,0
135000.0,444,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,49,0
135000.0,444,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,49,0
135000.0,444,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,49,0
135000.0,444,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,49,0
135000.0,444,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,49,0
135000.0,444,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,49,0
180000.0,4707,50.0,0,1.0,0.0,0.0,0.0,0.0,0.0,39,0
270000.0,3246,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,38,0
270000.0,3246,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,38,0
270000.0,3246,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,38,0
135000.0,385,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,32,0
135000.0,385,8.0,1,1.0,0.0,0.0,0.0,0.0,1.0,32,0
180000.0,5314,3.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
180000.0,5314,22.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
180000.0,5314,14.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
180000.0,5314,22.0,1,1.0,0.0,0.0,1.0,0.0,0.0,53,0
202500.0,1420,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
202500.0,1420,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
202500.0,1420,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
126000.0,1359,15.0,1,0.0,0.0,0.0,0.0,0.0,1.0,34,0
126000.0,1359,21.0,1,0.0,0.0,0.0,0.0,0.0,1.0,34,0
126000.0,1359,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,34,0
126000.0,1359,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,34,0
126000.0,1359,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,34,0
90000.0,171,16.0,1,0.0,0.0,0.0,0.0,0.0,1.0,23,0
270000.0,140,20.0,1,0.0,0.0,0.0,0.0,0.0,1.0,38,0
270000.0,140,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,38,0
270000.0,140,8.0,1,0.0,0.0,0.0,0.0,0.0,1.0,38,0
270000.0,140,37.0,1,0.0,0.0,0.0,0.0,0.0,1.0,38,0
202500.0,365243,44.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
202500.0,365243,19.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
202500.0,365243,52.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
202500.0,365243,18.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
202500.0,365243,17.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
202500.0,365243,25.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
225000.0,840,8.0,1,1.0,0.0,0.0,1.0,0.0,0.0,48,0
225000.0,840,8.0,1,1.0,0.0,0.0,1.0,0.0,0.0,48,0
126000.0,365243,23.0,1,0.0,1.0,0.0,0.0,0.0,0.0,60,0
126000.0,365243,25.0,1,0.0,1.0,0.0,0.0,0.0,0.0,60,0
157500.0,1571,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,1571,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,1571,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,1571,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,1571,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,1571,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,1571,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
135000.0,5345,29.0,1,1.0,0.0,0.0,1.0,0.0,0.0,34,0
135000.0,5345,60.0,1,1.0,0.0,0.0,1.0,0.0,0.0,34,0
135000.0,5345,39.0,1,1.0,0.0,0.0,1.0,0.0,0.0,34,0
157500.0,4796,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33,0
157500.0,4796,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33,0
157500.0,4796,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33,0
157500.0,4796,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33,0
360000.0,10490,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
360000.0,10490,30.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
157500.0,365243,15.0,0,0.0,1.0,0.0,0.0,0.0,0.0,57,0
202500.0,870,39.0,0,1.0,0.0,0.0,0.0,0.0,0.0,30,0
202500.0,870,24.0,0,1.0,0.0,0.0,0.0,0.0,0.0,30,0
81000.0,2758,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0
112500.0,778,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,28,0
157500.0,365243,44.0,1,0.0,1.0,0.0,0.0,0.0,0.0,60,0
157500.0,365243,13.0,1,0.0,1.0,0.0,0.0,0.0,0.0,60,0
135000.0,3185,7.0,1,1.0,0.0,0.0,0.0,1.0,0.0,51,0
135000.0,3185,7.0,1,1.0,0.0,0.0,0.0,1.0,0.0,51,0
135000.0,3185,45.0,1,1.0,0.0,0.0,0.0,1.0,0.0,51,0
135000.0,3185,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,51,0
135000.0,2576,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0
90000.0,1966,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
90000.0,1966,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
90000.0,1966,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
90000.0,1966,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
90000.0,1966,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
90000.0,1966,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
90000.0,1966,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27,0
247500.0,365243,14.0,1,0.0,1.0,1.0,0.0,0.0,0.0,61,0
108000.0,719,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41,0
108000.0,719,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41,0
108000.0,719,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41,0
108000.0,719,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41,0
108000.0,719,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41,0
229500.0,4342,20.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,22.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,22.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,49.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,22.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,22.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,22.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,22.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,11.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,20.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
229500.0,4342,22.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59,0
180000.0,2636,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,750,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,23,0
180000.0,750,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,23,0
315000.0,110,9.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
315000.0,110,15.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
315000.0,110,25.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
315000.0,110,12.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
315000.0,110,15.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
315000.0,110,15.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
315000.0,110,34.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
135000.0,2758,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
135000.0,2758,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
135000.0,2758,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
135000.0,2758,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
135000.0,2758,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
135000.0,2758,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
135000.0,2758,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
135000.0,2758,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,43,0
